,location_ref,location_code,location_name,admin1_is_unspecified,admin2_is_unspecified,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,gender,age_range,min_age,max_age,disabled_marker,sector_code,population_group,population_status,population,reference_period_start,reference_period_end,sector_name
747,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,FSC,all,TGT,17680,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
748,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,HEA,all,INN,29467,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
749,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,HEA,all,TGT,27993,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
750,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,Intersectoral,all,INN,29467,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
751,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,Intersectoral,all,TGT,27993,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
752,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,NUT,all,INN,13300,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
753,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,NUT,all,TGT,10350,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
754,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO,all,INN,27354,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
755,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO,all,TGT,10087,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
756,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-CPN,all,INN,17919,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
757,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-CPN,all,TGT,8961,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
758,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-GBV,all,INN,16196,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
759,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-GBV,all,TGT,1516,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
760,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-HLP,all,INN,12229,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
761,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-HLP,all,TGT,476,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
762,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-MIN,all,INN,4000,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
763,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,PRO-MIN,all,TGT,3047,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
764,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,SHL,all,INN,5001,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
765,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,SHL,all,TGT,671,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
766,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,WSH,all,INN,29467,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
767,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,0-17,0.0,17.0,all,WSH,all,TGT,13397,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
768,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,FSC,all,INN,16894,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
769,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,FSC,all,TGT,16894,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
770,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,HEA,all,INN,28157,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
771,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,HEA,all,TGT,26749,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
772,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,Intersectoral,all,INN,28158,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
773,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,Intersectoral,all,TGT,26749,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
774,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,NUT,all,INN,7037,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
775,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,NUT,all,TGT,5476,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
776,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO,all,INN,27581,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
777,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO,all,TGT,6607,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
778,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-CPN,all,INN,6435,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
779,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-CPN,all,TGT,3219,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
780,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-GBV,all,INN,16851,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
781,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-GBV,all,TGT,1909,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
782,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-HLP,all,INN,11921,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
783,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-HLP,all,TGT,464,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
784,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-MIN,all,INN,3960,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
785,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,PRO-MIN,all,TGT,3046,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
786,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,SHL,all,INN,5230,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
787,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,SHL,all,TGT,710,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
788,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,WSH,all,INN,28157,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
789,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,18-64,18.0,64.0,all,WSH,all,TGT,12801,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
790,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,FSC,all,INN,1036,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
791,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,FSC,all,TGT,1036,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
792,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,HEA,all,INN,1727,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
793,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,HEA,all,TGT,1641,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
794,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,Intersectoral,all,INN,1727,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
795,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,Intersectoral,all,TGT,1641,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
796,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO,all,INN,256,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
797,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO,all,TGT,46,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
798,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-CPN,all,INN,65,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
799,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-CPN,all,TGT,33,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
800,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-GBV,all,INN,170,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
801,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-GBV,all,TGT,19,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
802,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-HLP,all,INN,120,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
803,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-HLP,all,TGT,5,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
804,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-MIN,all,INN,40,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
805,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,PRO-MIN,all,TGT,31,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
806,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,SHL,all,INN,263,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
807,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,SHL,all,TGT,36,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
808,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,WSH,all,INN,1727,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
809,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,65+,65.0,,all,WSH,all,TGT,785,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
810,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,EDU,all,INN,580,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
811,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,EDU,all,INN,19347,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
812,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,EDU,all,TGT,3253,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
813,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,FSC,IDP,INN,1008,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
814,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,FSC,IDP,TGT,1008,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
815,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,FSC,all,INN,3111,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
816,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,FSC,all,INN,35611,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
817,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,FSC,all,TGT,3111,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
818,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,FSC,all,TGT,35611,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
819,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,HEA,all,INN,5185,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
820,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,HEA,all,INN,59351,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
821,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,HEA,all,TGT,4925,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
822,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,HEA,all,TGT,56383,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
823,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,Intersectoral,IDP,INN,2016,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
824,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,Intersectoral,IDP,TGT,1410,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
825,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,Intersectoral,all,INN,7627,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
826,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,Intersectoral,all,INN,59352,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
827,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,Intersectoral,all,TGT,4925,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
828,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,Intersectoral,all,TGT,56383,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
829,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,NUT,all,INN,1776,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
830,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,NUT,all,INN,20336,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
831,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,NUT,all,TGT,15826,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
832,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO,IDP,INN,2016,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
833,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO,IDP,TGT,1410,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
834,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO,all,INN,7627,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
835,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO,all,INN,55191,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
836,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO,all,TGT,1832,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
837,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO,all,TGT,16740,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
838,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-CPN,IDP,INN,928,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
839,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-CPN,IDP,TGT,603,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
840,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO-CPN,all,INN,3663,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
841,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-CPN,all,INN,24419,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
842,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO-CPN,all,TGT,1832,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
843,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-CPN,all,TGT,12213,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
844,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-GBV,IDP,INN,576,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
845,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-GBV,IDP,TGT,60,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
846,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO-GBV,all,INN,4983,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
847,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-GBV,all,INN,33217,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
848,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,y,PRO-GBV,all,TGT,517,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
849,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-GBV,all,TGT,3445,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
850,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-HLP,IDP,INN,412,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
851,1,AFG,Afghanistan,False,False,1,AF01,Kabul,3,AF0103,Chahar Asyab,8e3931a5-452b-4583-9d02-2247a34e397b,all,ALL,,,all,PRO-HLP,IDP,TGT,16,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
